ticker,E_pos_mean,E_neg_mean,E_neu_mean,E_pos_std,E_neg_std,E_sentence_count,E_pos_neg_ratio,E_pillar_score,S_pos_mean,S_neg_mean,S_neu_mean,S_pos_std,S_neg_std,S_sentence_count,S_pos_neg_ratio,S_pillar_score,G_pos_mean,G_neg_mean,G_neu_mean,G_pos_std,G_neg_std,G_sentence_count,G_pos_neg_ratio,G_pillar_score,kw_carbon_emissions_freq,kw_carbon_emissions_present,kw_renewable_energy_freq,kw_renewable_energy_present,kw_climate_risk_freq,kw_climate_risk_present,kw_waste_water_freq,kw_waste_water_present,kw_diversity_freq,kw_diversity_present,kw_employee_welfare_freq,kw_employee_welfare_present,kw_human_rights_freq,kw_human_rights_present,kw_community_freq,kw_community_present,kw_board_governance_freq,kw_board_governance_present,kw_executive_pay_freq,kw_executive_pay_present,kw_ethics_compliance_freq,kw_ethics_compliance_present,kw_transparency_freq,kw_transparency_present,kw_regulatory_penalties_freq,kw_regulatory_penalties_present,kw_controversy_freq,kw_controversy_present,doc_length,num_sections,business_length,business_pct,risk_factors_length,risk_factors_pct,mda_length,mda_pct,E_coverage_pct,S_coverage_pct,G_coverage_pct,has_sustainability_mention,has_emissions_numbers,count_emissions_numbers,has_dollar_fines,count_dollar_fines,has_employee_numbers,count_employee_numbers,has_percent_renewable,count_percent_renewable,has_women_leadership,count_women_leadership,has_board_independence,count_board_independence,industry,environment_score,social_score,governance_score,total_score,total_grade
CTXS,0.3200318520315565,0.2089222516291416,0.4710458912528478,0.3226488714501514,0.3297831723056463,13.0,0.9999996666667778,62.62,0.2967353853397071,0.1872973202774301,0.5159672970883549,0.2747867672085454,0.3206409667816563,100,1.0999999450000026,63.21,0.175133621176848,0.3460404506186023,0.4788259273896423,0.2437422941555064,0.3696443086231771,52,0.3157894570637127,48.64,0.2543477569707182,1,0.1589673481066988,1,0.0953804088640193,1,0.0,0,1.39891266333895,1,4.101357581152832,1,0.0,0,0.1271738784853591,1,0.3497281658347375,1,0.3179346962133977,1,0.3497281658347375,1,0.286141226592058,1,0.7630432709121546,1,0.1907608177280386,1,31453,3,5371,0.1707627253362159,16710,0.5312688773725877,9372,0.2979683972911964,0.0182176580930276,0.1653578355005882,0.0882586716688392,1,0,0,0,0,1,1,0,0,0,0,0,0,Technology,530,305,305,1140,BBB
CZR,0.2426689314459891,0.2280664571658953,0.5292646095744873,0.2921849645404295,0.3524299609967764,38.0,0.8888887901234679,58.67,0.2163171623410149,0.2500218635594303,0.5336609723850746,0.2916168930234027,0.3411490589682432,88,0.6818181508264477,56.32,0.16892009523922,0.1328048024663765,0.6982750950445389,0.2504579100313965,0.2483396804308812,58,0.9999998571428776,62.28,0.6943146313456352,1,0.1602264533874542,1,0.2403396800811814,1,0.2670440889790904,1,1.0948807648142709,1,1.9761262584452692,1,0.026704408897909,1,0.1335220444895452,1,0.0801132266937271,1,0.2403396800811814,1,0.4539749512644537,1,0.8011322669372714,1,0.8812454936309985,1,0.3204529067749085,1,37447,3,8970,0.2395385478142441,10416,0.2781531230806206,18061,0.4823083291051352,0.0424066013298795,0.1102090955216706,0.079258685608994,1,0,0,0,0,1,2,0,0,0,0,0,0,Hotels Restaurants and Leisure,265,228,200,693,B
DFS,0.055821397674403,0.3008039557774152,0.6433746498078108,0.0383993002827024,0.3612306190674618,14.0,0.0,47.4,0.2910859898164323,0.1785068406734797,0.5304071688570264,0.3170134172783433,0.3205139185784732,82,1.2857141938775576,63.59,0.1013991469237953,0.051640514456667,0.8469603421911597,0.1564628185681433,0.1480188204789929,100,1.249999687500078,65.19,0.0,0,0.1840942562592047,1,0.0613647520864015,1,0.0,0,1.002290950744559,1,2.127311405661921,1,0.0,0,0.0409098347242677,1,0.9204712812960236,1,0.6136475208640157,1,1.0841106201930946,1,1.2272950417280315,1,1.288659793814433,1,0.7772868597610865,1,48888,3,16365,0.3347447226313205,15082,0.3085010636557028,17441,0.3567542137129766,0.0148093601701849,0.0722672230404189,0.1359433807887416,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services,335,321,313,969,BBB
DG,0.0295137663238814,0.6648046685648816,0.3056815466178315,0.0234919090545736,0.3249367419700999,14.0,0.0,22.82,0.1733427564720569,0.4294623726465065,0.3971948638429929,0.2460155648958318,0.4019399334117843,87,0.3076922998027616,43.15,0.1703123610880639,0.3416055647966762,0.4880820760503411,0.2720553881732244,0.3684951869306472,45,0.3749999765625014,48.76,0.4793634053976319,1,0.0,0,0.4314270648578687,1,0.0958726810795263,1,0.2396817026988159,1,5.033315756675136,1,0.0479363405397631,1,0.0,0,0.2396817026988159,1,0.4314270648578687,1,0.6711087675566847,1,0.8628541297157375,1,1.0545994918747903,1,0.1438090216192896,1,20861,3,3560,0.1706533723215569,8074,0.387038013518048,9227,0.442308614160395,0.0366713005129188,0.2167681319208091,0.1016250419442979,1,0,0,0,0,0,0,0,0,0,0,0,0,Retail,247,222,200,669,B
DGX,0.2238468681462109,0.1773513837251812,0.5988017097115517,0.3425333100688099,0.2530546261277558,4.0,0.999999000001,61.31,0.4746884764544666,0.0204771896777674,0.504834335744381,0.334621519257146,0.0931179821591729,100,52.999947000053005,80.28,0.2331301590319777,0.0711894564101121,0.695680380947348,0.2936856576319956,0.1659542919645046,69,3.4999991250002185,68.53,0.0,0,0.0,0,0.0384142593730792,1,0.1152427781192378,1,0.5762138905961893,1,19.4760295021512,1,0.0,0,0.3457283343577135,1,0.268899815611555,1,0.0768285187461585,1,1.229256299938537,1,1.1524277811923789,1,1.0371850030731409,1,0.4225568531038721,1,26032,3,17805,0.6839658881376767,8208,0.3153042409342348,19,0.0007298709280885,0.0098340503995082,0.4844806392132759,0.0882759680393362,1,0,0,0,0,1,1,0,0,0,0,0,0,Health Care,230,300,205,735,B
DHI,0.0896709219188146,0.3002846417948603,0.6100444259202998,0.1446660491985426,0.359808904978217,23.0,0.285714244897965,48.62,0.1724227354582399,0.2638362823659554,0.5637409820780158,0.2596755806579445,0.3718576163004058,100,0.4285714132653067,53.89,0.1910170899223416,0.2229904227649733,0.585992485585232,0.2668151886358068,0.3398836361731508,62,0.6874999570312527,57.19,0.0655071894140381,1,0.0,0,0.2620287576561527,1,0.0,0,1.375650977694802,1,2.8495627395106613,1,0.032753594707019,1,0.7533326782614392,1,0.2947823523631718,1,0.36028954177721,1,0.9826078412105728,1,0.687825488847401,1,0.7533326782614392,1,0.2292751629491336,1,30531,3,5586,0.1829615800334086,8924,0.2922930791654384,16021,0.524745340801153,0.0266614260915135,0.1476859585339491,0.0938718024303167,1,0,0,0,0,0,0,0,0,0,0,0,0,Consumer products,250,271,205,726,B
DIS,0.1024181483313441,0.3249246560782194,0.5726572124660015,0.2038592025895007,0.4107892850512597,25.0,0.2222221975308669,47.46,0.1728996591917119,0.3841701570886354,0.4429301816301468,0.2600975769855834,0.4052134260494132,78,0.3428571330612248,46.08,0.1773711305678538,0.2410592908120673,0.5815695655410704,0.2686636632956606,0.3734134143759161,23,0.799999840000032,55.54,0.0634376883306372,1,0.4757826624797792,1,0.0317188441653186,1,0.0634376883306372,1,1.1735972341167888,1,3.457354014019729,1,0.0,0,0.158594220826593,1,0.0317188441653186,1,0.0634376883306372,1,0.0951565324959558,1,0.5392203508104165,1,0.5075015066450979,1,0.0,0,31527,3,10725,0.3401846036730421,8325,0.2640593776762774,12477,0.3957560186506804,0.0474831097154819,0.1524724839026865,0.0366987026992736,1,0,0,0,0,1,2,0,0,0,0,0,0,Media,510,316,321,1147,BBB
DISH,0.0288330943634112,0.0975812170654535,0.8735857089360555,0.0190463074308808,0.0802178663486764,15.0,0.0,59.67,0.1361115648291043,0.3324792456002005,0.5314091852595729,0.2436899625945015,0.3995605442960636,62,0.3809523628117922,48.15,0.0555894621892979,0.1926151463565857,0.7517954019927665,0.1301949682276625,0.2976100252400457,76,0.1666666527777789,54.43,0.0174061374040486,1,0.1740613740404866,1,0.0,0,0.0174061374040486,1,0.417747297697168,1,0.6266209465457521,1,0.0,0,0.0,0,0.5047779847174113,1,0.1392490992323893,1,0.3307166106769246,1,0.313310473272876,1,0.7484639083740927,1,0.1914675114445353,1,57451,3,12311,0.2142869575812431,15089,0.2626412072896903,30051,0.5230718351290665,0.0095037510226105,0.0462829193573654,0.0543245548380358,1,0,0,0,0,1,2,0,0,0,0,0,0,Media,210,263,205,678,B
DLTR,0.032120460320426,0.6621645936823409,0.3057149378177912,0.0227451207699733,0.3675232451605282,23.0,0.0,23.08,0.1598637911956757,0.4086912630870938,0.4314449527859688,0.2174944071113253,0.4197969454662915,100,0.3181818109504134,44.03,0.0966777184144838,0.2492124564627087,0.6541098336640158,0.1307798159027092,0.3441312268212113,76,0.133333324444445,52.18,0.3644314868804664,1,0.0,0,0.1561849229487713,1,0.1041232819658475,1,0.5466472303206997,1,3.618284048313203,1,0.0,0,0.1561849229487713,1,0.4425239483548521,1,0.3904623073719284,1,0.5206164098292378,1,0.96314035818409,1,1.92628071636818,1,0.2082465639316951,1,38416,3,2070,0.0538837984173261,13809,0.3594596001665972,22537,0.5866566014160767,0.033814035818409,0.1860422740524781,0.0868388171595168,0,0,0,0,0,0,0,0,0,0,0,0,0,Retail,235,208,215,658,B
DOV,0.3231494389660656,0.1522891192696988,0.5245614343322813,0.3569127988993323,0.2971481595579082,100.0,2.384615201183446,66.41,0.4209313658904284,0.1847098001744598,0.3943588327243924,0.3478558756580499,0.3423540261552588,100,2.4210525041551314,67.73,0.3532341157740636,0.1343371741712798,0.5124287073676651,0.3496843543951454,0.2508282661689804,74,3.749999531250059,68.63,0.4304199284426869,1,1.1298523121620532,1,0.0807037365830038,1,0.4304199284426869,1,1.3719635219110644,1,5.084335404729239,1,0.0,0,0.0,0,0.2152099642213434,1,0.0538024910553358,1,0.7532348747747021,1,1.0491485755790493,1,0.6187286471363624,1,0.3228149463320152,1,37173,3,6512,0.1751809108761735,4421,0.1189304064778199,26240,0.7058886826460065,0.1559196190783633,0.2114975923385252,0.0953111129045274,1,0,0,0,0,1,2,1,2,0,0,0,0,Machinery,500,320,305,1125,BBB
DOW,0.2827128933463245,0.2458344345493242,0.4714526735991239,0.329633079386345,0.3539093454988004,100.0,1.1153845724852087,58.92,0.2729881562106311,0.1079960303008556,0.6190158119238913,0.2780954842793079,0.2511239110231341,100,2.199999780000022,67.53,0.2012781537303777,0.1195042601416576,0.6792175780777654,0.2626330504054564,0.255370341681601,73,1.2222220864197684,64.28,4.004492845631685,1,0.4883527860526445,1,0.65927626117107,1,1.5627289153684625,1,2.9545343556184984,1,5.05445133564487,1,0.0488352786052644,1,0.2685940323289544,1,0.0976705572105288,1,0.0488352786052644,1,0.2197587537236899,1,0.9522879328026568,1,1.635981833276359,1,0.0732529179078966,1,40954,3,5916,0.1444547541143722,5585,0.1363725155052009,29453,0.7191727303804268,0.2273526395468086,0.214045026126874,0.0764760462958441,1,1,6,0,0,0,0,0,0,0,0,0,0,Chemicals,225,201,200,626,B
DRE,0.2790572996561726,0.0403545013318459,0.680588203171889,0.2871811709297614,0.0804751041502753,30.0,9000000.0,72.14,0.1803080563402765,0.0849608678554931,0.7347310757735274,0.2255054080763073,0.2061329848382528,91,1.428571224489825,65.79,0.134124747775495,0.0323417224129661,0.8335335359722376,0.218992221698274,0.0469929878687623,100,9000000.0,67.59,0.1665179898899791,1,0.1427297056199821,1,0.0118941421349985,1,0.071364852809991,1,2.200416294974725,1,0.487659827534939,1,0.0118941421349985,1,0.0832589949449895,1,0.440083258994945,1,0.1665179898899791,1,0.2378828426999702,1,3.175735950044603,1,0.6779661016949153,1,0.0951531370799881,1,84075,3,3177,0.0377876895628902,70296,0.8361106155218555,10602,0.1261016949152542,0.0134522747546833,0.0589592625631876,0.1362473981564079,1,0,0,0,0,0,0,0,0,0,0,0,0,Real Estate,540,313,300,1153,BBB
DRI,0.2119420678836518,0.4207735586397607,0.3672843694301514,0.311531908273517,0.4129791869175495,29.0,0.4615384260355057,45.07,0.2727724016737193,0.2843259475706145,0.4429016487672925,0.3234621931362795,0.3796608917755265,100,1.0740740342935542,56.07,0.1777640476145527,0.2063122271898795,0.6159237155860121,0.2412910886488854,0.3134081666858396,44,0.9999998571428776,57.81,0.4565830981238585,1,0.0,0,0.2490453262493774,1,0.2075377718744811,1,1.245226631246887,1,5.229951851236924,1,0.0,0,0.1660302174995849,1,0.1660302174995849,1,0.2075377718744811,1,0.539598206873651,1,1.1622115224970944,1,1.9923626099950191,1,0.3320604349991698,1,24092,3,9124,0.3787149261165532,8823,0.3662211522497094,6145,0.2550639216337373,0.0689025402623277,0.2729121700149427,0.0882865681554042,1,0,0,0,0,0,0,0,0,0,0,0,0,Hotels Restaurants and Leisure,515,309,300,1124,BBB
DUK,0.1152183861657977,0.1139137693960219,0.7708678426966071,0.2023852962302148,0.255701198514727,100.0,0.9090908264462886,61.63,0.2461222233716398,0.2399483142513782,0.513929460849613,0.3219849173247148,0.344640857713008,100,0.9599999616000016,58.02,0.1232034564018249,0.1920522631315345,0.6847442823474283,0.2359901889184367,0.3053053818542627,77,0.6428570969387788,56.83,3.184634140273182,1,2.711915010076382,1,0.3980792675341477,1,0.8707983977309482,1,2.239195879879581,1,2.7367949642972658,1,0.0,0,0.1741596795461896,1,0.1492797253253054,1,0.1741596795461896,1,0.6966387181847586,1,0.6468788097429901,1,1.4679172990321696,1,0.0,0,40193,3,11131,0.2769387704326624,8628,0.2146642450177891,20434,0.5083969845495484,0.6071704028064588,0.1535590774512975,0.0860348816958176,1,1,1,0,0,1,2,0,0,0,0,0,0,Utilities,604,362,328,1294,A
DVA,0.1178030937910079,0.1074972703121602,0.7746996521949768,0.1097907404168574,0.1830181753404871,10.0,0.0,62.14,0.1837988164462149,0.1579091229476034,0.6582920664921403,0.2579810350143014,0.2681059485345008,100,0.9285713622449028,61.17,0.1441551456879824,0.3158891119901091,0.5399557416886092,0.2267163332086721,0.3559790434510517,100,0.3225806347554634,49.51,0.0178683105512373,1,0.0,0,0.0714732422049495,1,0.1072098633074242,1,0.6432591798445457,1,4.9852586437952295,1,0.0,0,0.5360493165371214,1,0.0893415527561869,1,0.3216295899222728,1,1.0184937014205306,1,0.9112838381131064,1,1.4294648440989906,1,0.518181005985884,1,55965,3,1253,0.0223889931207004,41891,0.7485213973018852,12821,0.2290896095774144,0.007379612257661,0.2379701599213794,0.1173411953899758,0,0,0,0,0,0,0,0,0,0,0,0,0,Health Care,260,332,300,892,BB
DXC,0.0679476134479045,0.3237683499231935,0.6082840718328952,0.1271838689822131,0.3841216681100391,10.0,0.0,46.33,0.157158788898355,0.3244861228899522,0.51835509034043,0.2444058043104656,0.3892088234682941,77,0.32142855994898,49.41,0.0779263373930007,0.2463774539530277,0.6756961986422538,0.1432549297959814,0.3619529776859065,60,0.1249999921875004,51.71,0.0,0,0.0,0,0.0685189626229059,1,0.0685189626229059,1,0.4796327383603412,1,3.151872280653671,1,0.1370379252458118,1,0.0,0,0.3768542944259824,1,0.1027784439343588,1,0.5824111822947001,1,1.3361197711466648,1,2.055568878687177,1,0.1370379252458118,1,29189,3,3174,0.1087395936825516,15479,0.5303025112199802,10536,0.3609578950974682,0.0154167665901538,0.1172359450477919,0.0886977971153516,1,0,0,0,0,1,1,0,0,0,0,0,0,Technology,505,326,305,1136,BBB
DXCM,0.0850294907095617,0.392506979630682,0.5224635346696295,0.1570606265056722,0.3282350815467925,58.0,0.1666666597222225,42.46,0.2447360619343817,0.1249674991797655,0.6302964350953698,0.2817505852114928,0.2157818269185417,100,2.199999780000022,65.44,0.0869529527891427,0.3146539191808551,0.5983931295946241,0.1538082589559014,0.3431327356756649,100,0.1562499951171876,47.59,0.0,0,0.0136154453612177,1,0.054461781444871,1,0.054461781444871,1,1.143697410342292,1,5.813795169239985,1,0.0,0,0.0136154453612177,1,0.2723089072243553,1,0.3403861340304441,1,1.1845437464259454,1,1.6678920567491764,1,1.8380851237643985,1,0.5582332598099283,1,146892,3,73436,0.4999319227731939,73437,0.4999387304958745,19,0.0001293467309315,0.0180268496582523,0.2203795986166707,0.1086852925959208,1,0,0,0,0,1,2,0,0,0,0,0,0,Health Care,215,236,215,666,B
EBAY,0.4175244854105746,0.1718711952185806,0.4106043125776684,0.3977273483759881,0.2850550324024681,34.0,1.9999997500000315,68.44,0.1803219333942979,0.2032436512969434,0.6164344202727079,0.273916720306964,0.2949826504255209,100,0.8421052188365674,58.1,0.1083429362438619,0.1819612850295379,0.7096957788616419,0.1801148816389614,0.2890606544601828,100,0.3999999733333351,56.96,0.0961617715745803,1,0.0137373959392257,1,0.0412121878176772,1,0.0137373959392257,1,4.780613786850564,1,2.5002060609390884,1,0.0137373959392257,1,0.0961617715745803,1,0.2472731269060636,1,0.8379811522927714,1,0.5082836497513531,1,3.317581119323021,1,1.2363656345303184,1,0.3571722944198697,1,145588,3,72784,0.4999313130203038,72785,0.4999381817182735,19,0.0001305052614226,0.0102618347666016,0.1504588290243701,0.1275311152018023,1,0,0,0,0,1,2,1,2,0,0,0,0,Retail,500,302,305,1107,BBB
ECL,0.2822308545280247,0.091404868485406,0.6263642841205,0.3096006986121236,0.2102177301724089,100.0,3.499999562500055,68.94,0.2577475819736719,0.1173383110528811,0.6249141055159271,0.2915590680703642,0.2706072514573739,100,2.083333159722237,66.39,0.1964527069302719,0.1352993148999909,0.6682479790345367,0.2988936948009384,0.2602401975085708,84,1.399999860000014,63.08,0.717056158534598,1,0.0977803852547179,1,0.2607476940125811,1,0.2607476940125811,1,0.9452103907956064,1,6.160164271047228,1,0.0,0,0.0651869235031452,1,0.0651869235031452,1,0.2281542322610084,1,0.5214953880251622,1,1.2385515465597603,1,1.434112317069196,1,0.0977803852547179,1,30681,3,10611,0.3458492226459372,6116,0.1993416120726182,13954,0.4548091652814445,0.1395000162967308,0.190508783937942,0.0783872755125321,1,0,0,0,0,1,1,1,1,0,0,0,0,Chemicals,547,373,325,1245,A
ETN,0.1667237605899572,0.3774951816536486,0.4557810427000125,0.1994129058037178,0.3515726599161569,15.0,0.285714244897965,46.3,0.2561325255249227,0.2487076495807351,0.4951598275053714,0.3284817004532908,0.3675589952634079,28,0.9999998571428776,57.8,0.1809786468123396,0.2157750107968847,0.6032463510831197,0.2571460189607006,0.2848402744691384,12,0.6666664444445185,57.31,1.5620932048945586,1,0.5206977349648529,1,1.5620932048945586,1,0.5206977349648529,1,2.343139807341838,1,10.674303566779484,1,0.0,0,0.0,0,0.2603488674824264,1,0.0,0,0.7810466024472793,1,0.5206977349648529,1,1.3017443374121322,1,0.0,0,3841,3,1866,0.4858109867222077,1940,0.5050768029159073,35,0.0091122103618849,0.1395469929705805,0.2551418901327779,0.1083051288726894,1,0,0,0,0,1,1,0,0,0,0,0,0,Electrical Equipment,520,328,320,1168,BBB
GLW,0.1362310331559887,0.2283483892189044,0.6354205648561841,0.2302532108828888,0.3422361301604815,38.0,0.3333332962963004,54.93,0.2178068557986989,0.1746553296847692,0.6075378095477142,0.3150810155040636,0.2981328881338164,88,1.2857141938775576,61.27,0.1816722043191216,0.1850723130961082,0.6332554840815386,0.2984617534743239,0.2988635830206058,56,0.9090908264462886,59.33,0.2738225629791895,1,0.0782350179940541,1,0.039117508997027,1,0.2347050539821624,1,1.760287904866218,1,2.26881552182757,1,0.0,0,0.0782350179940541,1,0.1955875449851353,1,0.0,0,0.508527616961352,1,0.4694101079643248,1,1.7994054138632452,1,0.3520575809732436,1,25564,3,7097,0.2776169613519011,4789,0.1873337505867626,13678,0.5350492880613362,0.0605539039273979,0.1311218901580347,0.0596542012204662,1,0,0,0,0,1,1,0,0,0,0,0,0,Electrical Equipment,200,200,200,600,B
GM,0.3329499365389347,0.156161909578368,0.5108881540037692,0.3046440362795822,0.292258393390385,100.0,2.3749998515625093,66.5,0.2180832294747233,0.2306337678292766,0.5512830018997192,0.2733018333451155,0.357997365539168,100,0.7727272376033073,57.64,0.1416584060906054,0.1585031617228146,0.6998384172444815,0.2106583197727722,0.2756303454875255,91,0.7692307100591762,59.66,2.788525972201206,1,0.5404120101165129,1,0.4539460884978707,1,0.6052614513304944,1,1.188906422256328,1,4.215213678908801,1,0.0,0,0.086465921618642,1,0.1945483236419446,1,0.5620284905211734,1,1.1672899418516678,1,0.1729318432372841,1,1.642852510754199,1,0.2593977648559262,1,46261,3,226,0.0048853245714532,16868,0.3646267914658135,29167,0.6304878839627331,0.122630293335639,0.1889496552171375,0.0726962236008733,0,0,0,0,0,0,0,1,2,0,0,0,0,Automobiles,510,303,255,1068,BBB
GOOGL,0.3445474067702889,0.1055968258795993,0.5498557488123575,0.2918208034216308,0.2381020484976798,21.0,2.666665777778074,70.2,0.2031541973154879,0.2421286562104907,0.5547171536212167,0.2755888042908506,0.3536495403057949,66,0.8124999492187531,56.37,0.2031596422479566,0.2440290120035662,0.5528113394344257,0.3138738076975664,0.3309103097260537,59,0.7142856632653098,56.25,0.4713343045676579,1,0.0856971462850287,1,0.1713942925700574,1,0.0,0,1.1997600479904018,1,2.442368669123318,1,0.0,0,0.0428485731425143,1,0.5141828777101723,1,0.0856971462850287,1,0.6855771702802296,1,0.5998800239952009,1,2.1424286571257176,1,0.3856371582826292,1,23338,3,3996,0.1712228982774873,11504,0.4929299854314851,7838,0.3358471162910275,0.0450338503727825,0.1374153740680435,0.1470134544519667,1,0,0,0,0,1,1,0,0,0,0,0,0,Media,295,362,355,1012,BBB
GS,0.2264883461124871,0.1685155322032886,0.6049961175607599,0.2805588344527011,0.3182554192314011,69.0,1.1818180743801752,61.97,0.2231001465860754,0.1325626692268997,0.6443371846154332,0.279527339650109,0.2488533233008301,100,1.5833332013889,64.19,0.1452253520488739,0.2561589372670278,0.5986157055012882,0.2344470992704946,0.3572764018474242,100,0.4444444279835396,53.43,0.1813039379215316,1,0.0966954335581502,1,0.4955640969855198,1,0.0120869291947687,1,3.021732298692194,1,1.8734740251891604,1,0.0,0,0.0966954335581502,1,0.0725215751686126,1,0.3746948050378321,1,0.8098242560495081,1,0.8339981144390457,1,0.979041264776271,1,0.3505209466482945,1,82734,3,21026,0.2541397732492083,20101,0.2429593637440472,41607,0.5029008630067445,0.0285976744748229,0.1383107307757391,0.1237943288128218,1,0,0,0,0,1,1,0,0,0,0,0,0,Financial Services,525,305,305,1135,BBB
HD,0.3204220127580421,0.2013782029040157,0.4781997861606734,0.3278592000806962,0.3499450151951536,35.0,1.4999998125000236,63.13,0.2815122020963047,0.3609889192573194,0.35749888264251,0.3541242315581115,0.4115081100231686,98,0.7837837626004389,51.39,0.2519573218317008,0.2271154992209345,0.5209271909997744,0.3114094938823726,0.3338692022167012,51,0.9999999230769292,59.06,0.6966560509554139,1,0.5971337579617834,1,0.3980891719745223,1,0.2985668789808917,1,1.4430732484076432,1,4.130175159235669,1,0.1492834394904458,1,0.0995222929936305,1,0.1492834394904458,1,0.0,0,0.8957006369426752,1,0.7464171974522293,1,1.3435509554140126,1,0.3980891719745223,1,20096,3,6109,0.3039908439490446,9743,0.4848228503184713,4244,0.211186305732484,0.0746914808917197,0.2360171178343949,0.1197253184713375,1,0,0,0,0,0,0,0,0,0,0,0,0,Retail,230,317,205,752,BB
HSY,0.195477687189299,0.4397645806047049,0.3647577328550996,0.2561282476207131,0.3987942790005351,33.0,0.4666666355555576,43.26,0.3085796512197703,0.2267121424432844,0.4647081999108195,0.3111603494457552,0.3510827613014727,100,0.999999958333335,61.06,0.2022551948395677,0.1593362541917042,0.6384085492254832,0.2771947780004809,0.2788484020886552,39,1.199999760000048,61.72,0.7861635220125787,1,0.0982704402515723,1,0.6878930817610063,1,0.0,0,1.0318396226415094,1,4.9626572327044025,1,0.0491352201257861,1,0.3930817610062893,1,0.1965408805031446,1,0.4913522012578616,1,0.4422169811320754,1,1.0809748427672956,1,0.7861635220125787,1,0.0,0,20352,3,4012,0.197130503144654,4570,0.2245479559748427,11770,0.5783215408805031,0.0979756289308176,0.2315251572327044,0.0909001572327044,1,0,0,0,0,1,2,0,0,0,0,0,0,Food Products,525,361,300,1186,BBB
JNJ,0.1783568281680345,0.2722755497735407,0.5493676436858045,0.2613327209957448,0.3731443921020104,9.0,0.6666664444445185,53.54,0.2077477500215172,0.2547992512723431,0.5374529967457056,0.2784869765996889,0.3583136040605172,100,0.64285711989796,55.71,0.1059986515236752,0.1798506311274,0.7141507170030049,0.1811738849684719,0.3025612841412553,35,0.399999920000016,57.02,0.1987972764773122,1,0.0,0,0.3478952338352964,1,0.0,0,1.0436857015058894,1,10.58595497241688,1,0.049699319119328,1,0.049699319119328,1,0.2484965955966403,1,0.2484965955966403,1,0.745489786789921,1,0.4969931911932806,1,2.286168679489091,1,0.5963918294319368,1,20121,3,4610,0.2291138611401023,5902,0.2933253814422742,9609,0.4775607574176234,0.0225634908801749,0.3018736643307986,0.0686844590229113,1,0,0,0,0,1,6,0,0,0,0,0,0,Pharmaceuticals,565,308,300,1173,BBB
JPM,0.0708854222670197,0.5129362780600786,0.4161783020943403,0.1285714176260315,0.3594040706995418,10.0,0.0,34.14,0.1647838720970827,0.299152757851002,0.5360633593214594,0.2652554642282377,0.3802907967377513,69,0.4761904535147402,51.32,0.0977093378334479,0.2164851038606237,0.6858055645884094,0.1557476259012283,0.3300908282563654,59,0.1666666527777789,54.35,0.1715339422788284,1,0.0428834855697071,1,0.6861357691153137,1,0.0,0,1.715339422788284,1,6.003687979758995,1,0.0428834855697071,1,0.0857669711394142,1,0.428834855697071,1,0.0428834855697071,1,1.2865045670912132,1,1.0720871392426776,1,2.6158926197521337,1,1.8011063939276983,1,23319,3,5525,0.2369312577726317,17739,0.7607101505210343,55,0.0023585917063338,0.0207556070157382,0.1464899867061194,0.1178867018311248,0,0,0,0,0,1,2,0,0,0,0,0,0,Banking,505,319,338,1162,BBB
KMX,0.1106583149068885,0.211365468127446,0.6779761993222766,0.2518616930707018,0.294708627948359,9.0,0.499999750000125,55.13,0.235595454191789,0.2068341104034334,0.5575704391300679,0.2855531564723054,0.3296137644907669,100,0.9047618616780064,59.8,0.2270282312243614,0.0782353273715894,0.6947364325301265,0.3166491086031355,0.2013857608760269,53,4.33333188888937,67.86,0.0282111321127316,1,0.0564222642254633,1,0.0,0,0.084633396338195,1,1.7490901909893644,1,2.8211132112731683,1,0.0,0,0.0282111321127316,1,0.0282111321127316,1,0.2539001890145851,1,0.1410556605636584,1,0.3667447174655118,1,1.0438118881710725,1,0.1692667926763901,1,35447,3,6105,0.1722289615482269,5612,0.1583208734166502,23730,0.6694501650351229,0.0137388213389003,0.0996981408863937,0.0539961068637684,1,0,0,0,0,0,0,0,0,0,0,0,0,Retail,251,237,300,788,BB
KO,0.075836135437712,0.309549394827336,0.6146144708618522,0.1279307752340758,0.3961224503626622,100.0,0.1666666611111112,47.53,0.2557410783413797,0.2155737842712551,0.5286851358227431,0.2643034299802579,0.3479282988736315,100,1.090909041322316,59.94,0.1401813513226807,0.2232810221146792,0.6365376269817352,0.2099644683912292,0.3251766125890369,100,0.4444444197530878,55.39,0.4952225588440923,1,0.1456536937776742,1,0.2913073875553484,1,0.3786996038219529,1,2.6945933348869726,1,4.355045443952458,1,0.3495688650664181,1,0.0582614775110696,1,0.3495688650664181,1,0.3641342344441854,1,0.5389186669773945,1,0.7137030995106036,1,1.4128408296434398,1,0.1165229550221393,1,68656,3,7032,0.1024236774644605,19788,0.2882195292472617,41836,0.6093567932882777,0.1134350967140526,0.2043084362619436,0.0908587741785131,1,0,0,0,0,1,9,0,0,0,0,0,0,Beverages,200,201,200,601,B
